_id,nameScientist,location,nation,personalWebsite,bestPublication[0],bestPublication[1],bestPublication[2],bestPublication[3],bestPublication[4],bestPublication[5],bestPublication[6],bestPublication[7],bestPublication[8],bestPublication[9],specialized,researchArea[0],researchArea[1],researchArea[2]
655a23a29dc8f4db8c3de785,Rajkumar Buyya,University of Melbourne,Australia,,"Internet of Things (IoT): A vision, architectural elements, and future directionsJayavardhana Gubbi;Rajkumar Buyya;Slaven Marusic;Marimuthu Palaniswami.\nFuture Generation Computer Systems (2013)","Cloud computing and emerging IT platforms: Vision, hype, and reality for delivering computing as the 5th utilityRajkumar Buyya;Chee Shin Yeo;Srikumar Venugopal;James Broberg.\nFuture Generation Computer Systems (2009)",CloudSim: a toolkit for modeling and simulation of cloud computing environments and evaluation of resource provisioning algorithmsRodrigo N. Calheiros;Rajiv Ranjan;Anton Beloglazov;César A. F. De Rose.\nSoftware - Practice and Experience (2011),"Market-Oriented Cloud Computing: Vision, Hype, and Reality for Delivering IT Services as Computing UtilitiesR. Buyya;Chee Shin Yeo;S. Venugopal.\nhigh performance computing and communications (2008)",Energy-aware resource allocation heuristics for efficient management of data centers for Cloud computingAnton Beloglazov;Jemal Abawajy;Rajkumar Buyya.\nFuture Generation Computer Systems (2012),GridSim: a toolkit for the modeling and simulation of distributed resource management and scheduling for Grid computingRajkumar Buyya;M. Manzur Murshed.\nConcurrency and Computation: Practice and Experience (2002),Optimal online deterministic algorithms and adaptive heuristics for energy and performance efficient dynamic consolidation of virtual machines in Cloud data centersAnton Beloglazov;Rajkumar Buyya.\nConcurrency and Computation: Practice and Experience (2012),Cloud Computing: Principles and ParadigmsRajkumar Buyya;James Broberg;Andrzej M. Goscinski.\n (2013),High Performance Cluster Computing: Architectures and SystemsRajkumar Buyya.\n (1999),A taxonomy and survey of grid resource management systems for distributed computingKlaus Krauter;Rajkumar Buyya;Muthucumaru Maheswaran.\nSoftware - Practice and Experience (2002),Computer Science,Grid computing,Computer network,Cloud computing
655a23ab9dc8f4db8c3de786,Bernhard Schölkopf,Max Planck Institute for Intelligent Systems,Germany,,"Learning with Kernels: Support Vector Machines, Regularization, Optimization, and BeyondBernhard Scholkopf;Alexander J. Smola.\n (2001)",A tutorial on support vector regressionAlex J. Smola;Bernhard Schölkopf.\nStatistics and Computing (2004),Nonlinear component analysis as a kernel eigenvalue problemBernhard Schölkopf;Alexander Smola;Klaus-Robert Müller.\nNeural Computation (1998),"Semi-Supervised Learning (Chapelle, O. et al., Eds.; 2006) [Book reviews]O. Chapelle;B. Scholkopf;A. Zien.\nIEEE Transactions on Neural Networks (2009)",Advances in kernel methods: support vector learningBernhard Schölkopf;Christopher J. C. Burges;Alexander J. Smola.\ninternational conference on neural information processing (1999),Estimating the Support of a High-Dimensional DistributionBernhard Schölkopf;John C. Platt;John C. Shawe-Taylor;Alex J. Smola.\nNeural Computation (2001),An introduction to kernel-based learning algorithmsK.-R. Muller;S. Mika;G. Ratsch;K. Tsuda.\nIEEE Transactions on Neural Networks (2001),Learning with Local and Global ConsistencyDengyong Zhou;Olivier Bousquet;Thomas N. Lal;Jason Weston.\nneural information processing systems (2003),Support vector machinesM.A. Hearst;S.T. Dumais;E. Osman;J. Platt.\nIEEE Intelligent Systems & Their Applications (1998),Learning with KernelsB Schölkopf.\neuropean conference on machine learning (2002),Computer Science,Gene,Statistics,Transcription factor
655a23b39dc8f4db8c3de787,Geoffrey E. Hinton,University of Toronto,Canada,,ImageNet classification with deep convolutional neural networksAlex Krizhevsky;Ilya Sutskever;Geoffrey E. Hinton.\nCommunications of The ACM (2017),Deep learningYann LeCun;Yann LeCun;Yoshua Bengio;Geoffrey Hinton;Geoffrey Hinton.\nNature (2015),Dropout: a simple way to prevent neural networks from overfittingNitish Srivastava;Geoffrey Hinton;Alex Krizhevsky;Ilya Sutskever.\nJournal of Machine Learning Research (2014),Learning representations by back-propagating errorsDavid E. Rumelhart;Geoffrey E. Hinton;Ronald J. Williams.\nNature (1988),Visualizing Data using t-SNELaurens van der Maaten;Geoffrey Hinton.\nJournal of Machine Learning Research (2008),Reducing the Dimensionality of Data with Neural NetworksG. E. Hinton;R. R. Salakhutdinov.\nScience (2006),A fast learning algorithm for deep belief netsGeoffrey E. Hinton;Simon Osindero;Yee-Whye Teh.\nNeural Computation (2006),Rectified Linear Units Improve Restricted Boltzmann MachinesVinod Nair;Geoffrey E. Hinton.\ninternational conference on machine learning (2010),Distilling the Knowledge in a Neural NetworkGeoffrey E. Hinton;Oriol Vinyals;Jeffrey Dean.\narXiv: Machine Learning (2015),Deep Neural Networks for Acoustic Modeling in Speech Recognition: The Shared Views of Four Research GroupsG. Hinton;Li Deng;Dong Yu;G. E. Dahl.\nIEEE Signal Processing Magazine (2012),Computer Science,Artificial intelligence,Machine learning,Artificial neural network
655a23bc9dc8f4db8c3de788,Sebastian Thrun,Stanford University,United States,,Probabilistic RoboticsSebastian Thrun.\n (2005),Dermatologist-level classification of skin cancer with deep neural networksAndre Esteva;Brett Kuprel;Roberto A. Novoa;Justin M. Ko.\nNature (2017),Text Classification from Labeled and Unlabeled Documents using EMKamal Nigam;Andrew Kachites McCallum;Sebastian Thrun;Tom Mitchell.\nMachine Learning (2000),FastSLAM: a factored solution to the simultaneous localization and mapping problemMichael Montemerlo;Sebastian Thrun;Daphne Koller;Ben Wegbreit.\nnational conference on artificial intelligence (2002),The dynamic window approach to collision avoidanceD. Fox;W. Burgard;S. Thrun.\nIEEE Robotics & Automation Magazine (1997),Stanley: The Robot that Won the DARPA Grand ChallengeSebastian Thrun;Michael Montemerlo;Hendrik Dahlkamp;David Stavens.\nJournal of Field Robotics (2006),Robust Monte Carlo localization for mobile robotsSebastian Thrun;Dieter Fox;Wolfram Burgard;Frank Dallaert.\nArtificial Intelligence (2001),Robotic mapping: a surveySebastian Thrun.\nExploring artificial intelligence in the new millennium (2003),Monte Carlo localization for mobile robotsF. Dellaert;D. Fox;W. Burgard;S. Thrun.\ninternational conference on robotics and automation (1999),Probabilistic Robotics (Intelligent Robotics and Autonomous Agents)Sebastian Thrun;Wolfram Burgard;Dieter Fox.\n (2005),Computer Science,Artificial intelligence,Machine learning,Computer vision
655a23c49dc8f4db8c3de789,Scott Shenker,"University of California, Berkeley",United States,,OpenFlow: enabling innovation in campus networksNick McKeown;Tom Anderson;Hari Balakrishnan;Guru Parulkar.\nacm special interest group on data communication (2008),A scalable content-addressable networkSylvia Ratnasamy;Paul Francis;Mark Handley;Richard Karp.\nacm special interest group on data communication (2001),Spark: cluster computing with working setsMatei Zaharia;Mosharaf Chowdhury;Michael J. Franklin;Scott Shenker.\nieee international conference on cloud computing technology and science (2010),RSVP: a new resource reservation protocolLixia Zhang;S. Deering;D. Estrin;S. Shenker.\nIEEE Communications Magazine (2002),Resilient distributed datasets: a fault-tolerant abstraction for in-memory cluster computingMatei Zaharia;Mosharaf Chowdhury;Tathagata Das;Ankur Dave.\nnetworked systems design and implementation (2012),Integrated Services in the Internet Architecture: an OverviewR. Braden;D. Clark;S. Shenker.\nRFC (1994),Web caching and Zipf-like distributions: evidence and implicationsL. Breslau;Pei Cao;Li Fan;G. Phillips.\ninternational conference on computer communications (1999),MACAW: a media access protocol for wireless LAN'sVaduvur Bharghavan;Alan Demers;Scott Shenker;Lixia Zhang.\nacm special interest group on data communication (1994),Search and replication in unstructured peer-to-peer networksQin Lv;Pei Cao;Edith Cohen;Kai Li.\ninternational conference on supercomputing (2002),Epidemic algorithms for replicated database maintenanceAlan Demers;Dan Greene;Carl Hauser;Wes Irish.\nprinciples of distributed computing (1987),Computer Science,Computer network,The Internet,Operating system
655a23cd9dc8f4db8c3de78a,Georgios B. Giannakis,University of Minnesota,United States,,Localization via ultra-wideband radios: a look at positioning aspects for future sensor networksS. Gezici;Zhi Tian;G.B. Giannakis;H. Kobayashi.\nIEEE Signal Processing Magazine (2005),Wireless multicarrier communicationsZhendao Wang;G.B. Giannakis.\nIEEE Signal Processing Magazine (2000),Ultra-wideband communications: an idea whose time has comeLiuqing Yang;G.B. Giannakis.\nIEEE Signal Processing Magazine (2004),A simple and general parameterization quantifying performance in fading channelsZhengdao Wang;G.B. Giannakis.\nIEEE Transactions on Communications (2003),Cross-Layer combining of adaptive Modulation and coding with truncated ARQ over wireless linksQingwen Liu;Shengli Zhou;G.B. Giannakis.\nIEEE Transactions on Wireless Communications (2004),Cyclic prefixing or zero padding for wireless multicarrier transmissionsB. Muquet;Zhengdao Wang;G.B. Giannakis;M. de Courville.\nIEEE Transactions on Communications (2002),Optimal designs for space-time linear precoders and decodersA. Scaglione;P. Stoica;S. Barbarossa;G.B. Giannakis.\nIEEE Transactions on Signal Processing (2002),Statistical tests for presence of cyclostationarityA.V. Dandawate;G.B. Giannakis.\nIEEE Transactions on Signal Processing (1994),Symbol error probabilities for general Cooperative linksA. Ribeiro;Xiaodong Cai;G.B. Giannakis.\nIEEE Transactions on Wireless Communications (2005),"Compressed Sensing for Wideband Cognitive RadiosZhi Tian;G.B. Giannakis.\ninternational conference on acoustics, speech, and signal processing (2007)",Computer Science,Statistics,Artificial intelligence,Computer network
655a23d69dc8f4db8c3de78b,Eric Horvitz,Microsoft (United States),United States,,A Bayesian Approach to Filtering Junk E-MailMehran Sahami;Susan Dumais;David Heckerman;Eric Horvitz.\nnational conference on artificial intelligence (1998),Predicting Depression via Social MediaMunmun De Choudhury;Michael Gamon;Scott Counts;Eric Horvitz.\ninternational conference on weblogs and social media (2013),Principles of mixed-initiative user interfacesEric Horvitz.\nhuman factors in computing systems (1999),Personalizing search via automated analysis of interests and activitiesJaime Teevan;Susan T. Dumais;Eric Horvitz.\ninternational acm sigir conference on research and development in information retrieval (2005),The lumière project: Bayesian user modeling for inferring the goals and needs of software usersEric Horvitz;Jack Breese;David Heckerman;David Hovel.\nuncertainty in artificial intelligence (1998),A diary study of task switching and interruptionsMary Czerwinski;Eric Horvitz;Susan Wilhite.\nhuman factors in computing systems (2004),Inference system and inference engineJohn S Breese;David E Heckerman;Samuel D Hobson;Eric Horvitz.\n (2009),"Technique which utilizes a probabilistic classifier to detect ""junk"" e-mail by automatically updating a training and re-training the classifier based on the updated training setEric Horvitz;David E. Heckerman;Susan T. Dumais;Mehran Sahami.\n (1998)",Planetary-scale views on a large instant-messaging networkJure Leskovec;Eric Horvitz.\nthe web conference (2008),Notification platform architectureEric J. Horvitz;David O. Hovel;Andrew W. Jacobs;Carl M. Kadie.\n (2001),Computer Science,Artificial intelligence,Operating system,The Internet
655a23de9dc8f4db8c3de78c,Jitendra Malik,"University of California, Berkeley",United States,,Rich Feature Hierarchies for Accurate Object Detection and Semantic SegmentationRoss Girshick;Jeff Donahue;Trevor Darrell;Jitendra Malik.\ncomputer vision and pattern recognition (2014),Normalized cuts and image segmentationJianbo Shi;J. Malik.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2000),Scale-space and edge detection using anisotropic diffusionP. Perona;J. Malik.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (1990),Shape matching and object recognition using shape contextsS. Belongie;J. Malik;J. Puzicha.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2002),A database of human segmented natural images and its application to evaluating segmentation algorithms and measuring ecological statisticsD. Martin;C. Fowlkes;D. Tal;J. Malik.\ninternational conference on computer vision (2001),Contour Detection and Hierarchical Image SegmentationP Arbeláez;M Maire;C Fowlkes;J Malik.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2011),Recovering high dynamic range radiance maps from photographsPaul E. Debevec;Jitendra Malik.\ninternational conference on computer graphics and interactive techniques (1997),Modeling and rendering architecture from photographs: a hybrid geometry- and image-based approachPaul E. Debevec;Camillo J. Taylor;Jitendra Malik.\ninternational conference on computer graphics and interactive techniques (1996),"Learning to detect natural image boundaries using local brightness, color, and texture cuesD.R. Martin;C.C. Fowlkes;J. Malik.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2004)",Region-Based Convolutional Networks for Accurate Object Detection and SegmentationRoss Girshick;Jeff Donahue;Trevor Darrell;Jitendra Malik.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2016),Computer Science,Artificial intelligence,Computer vision,Machine learning
655a23e79dc8f4db8c3de78d,Ion Stoica,"University of California, Berkeley",United States,,Chord: A scalable peer-to-peer lookup service for internet applicationsIon Stoica;Robert Morris;David Karger;M. Frans Kaashoek.\nacm special interest group on data communication (2001),A view of cloud computingMichael Armbrust;Armando Fox;Rean Griffith;Anthony D. Joseph.\nCommunications of The ACM (2010),Above the Clouds: A Berkeley View of Cloud ComputingMichael Armbrust;Armando Fox;Rean Griffith;Anthony D. Joseph.\nScience (2009),Spark: cluster computing with working setsMatei Zaharia;Mosharaf Chowdhury;Michael J. Franklin;Scott Shenker.\nieee international conference on cloud computing technology and science (2010),Resilient distributed datasets: a fault-tolerant abstraction for in-memory cluster computingMatei Zaharia;Mosharaf Chowdhury;Tathagata Das;Ankur Dave.\nnetworked systems design and implementation (2012),Chord: a scalable peer-to-peer lookup protocol for Internet applicationsIon Stoica;Robert Morris;David Liben-Nowell;David R. Karger.\nIEEE ACM Transactions on Networking (2003),Wide-area cooperative storage with CFSFrank Dabek;M. Frans Kaashoek;David Karger;Robert Morris.\nsymposium on operating systems principles (2001),Improving MapReduce performance in heterogeneous environmentsMatei Zaharia;Andy Konwinski;Anthony D. Joseph;Randy Katz.\noperating systems design and implementation (2008),A data-oriented (and beyond) network architectureTeemu Koponen;Mohit Chawla;Byung-Gon Chun;Andrey Ermolinskiy.\nacm special interest group on data communication (2007),Mesos: a platform for fine-grained resource sharing in the data centerBenjamin Hindman;Andy Konwinski;Matei Zaharia;Ali Ghodsi.\nnetworked systems design and implementation (2011),Computer Science,,,
655a23f09dc8f4db8c3de78e,Jay S. Walker,Walker Digital (United States),United States,,Method and apparatus for a cryptographically assisted commercial network system designed to facilitate and support expert-based commerceJay S. Walker;Bruce Schneier;James A. Jorasch.\n (2006),Database driven online distributed tournament systemJay S. Walker;James A. Jorasch.\n (1997),Method and apparatus for funds and credit line transfersJay S. Walker;Sanjay K. Jindal;James A. Jorasch.\n (1997),Gaming device and method of operation thereofJay S. Walker;James A. Jorasch;Magdalena Mik.\n (1999),Remote-auditing of computer generated outcomes and authenticated biling and access control system using cryptographic and other protocolsBruce Schneier;Jay Walker;James Jorasch.\n (1995),System for adapting gaming devices to playing preferencesJay S. Walker;James A. Jorasch;Thomas M. Sparico.\n (2000),Off-line remote system for lotteries and games of skillBruce Schneier;Jay S. Walker;James Jorasch.\n (2006),Remote gaming deviceJay S. Walker;James A. Jorasch;Thomas M. Sparico.\n (2001),"Remote-auditing of computer generated outcomes, authenticated billing and access control, and software metering system using cryptographic and other protocolsBruce Schneier;Jay S. Walker;James Jorasch.\n (1996)",Automated play gaming deviceJay S. Walker;James A. Jorasch;Thomas M. Sparico.\n (1996),Computer Science,Operating system,The Internet,Computer network
655a23f99dc8f4db8c3de78f,Trevor Darrell,"University of California, Berkeley",United States,,Fully convolutional networks for semantic segmentationJonathan Long;Evan Shelhamer;Trevor Darrell.\ncomputer vision and pattern recognition (2015),Rich Feature Hierarchies for Accurate Object Detection and Semantic SegmentationRoss Girshick;Jeff Donahue;Trevor Darrell;Jitendra Malik.\ncomputer vision and pattern recognition (2014),Caffe: Convolutional Architecture for Fast Feature EmbeddingYangqing Jia;Evan Shelhamer;Jeff Donahue;Sergey Karayev.\nacm multimedia (2014),Pfinder: real-time tracking of the human bodyC.R. Wren;A. Azarbayejani;T. Darrell;A.P. Pentland.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (1997),Long-term recurrent convolutional networks for visual recognition and descriptionJeff Donahue;Lisa Anne Hendricks;Sergio Guadarrama;Marcus Rohrbach.\ncomputer vision and pattern recognition (2015),DeCAF: A Deep Convolutional Activation Feature for Generic Visual RecognitionJeff Donahue;Yangqing Jia;Oriol Vinyals;Judy Hoffman.\ninternational conference on machine learning (2014),Fully Convolutional Networks for Semantic SegmentationEvan Shelhamer;Jonathan Long;Trevor Darrell.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2017),Context Encoders: Feature Learning by InpaintingDeepak Pathak;Philipp Krahenbuhl;Jeff Donahue;Trevor Darrell.\ncomputer vision and pattern recognition (2016),Adversarial Discriminative Domain AdaptationEric Tzeng;Judy Hoffman;Kate Saenko;Trevor Darrell.\ncomputer vision and pattern recognition (2017),End-to-end training of deep visuomotor policiesSergey Levine;Chelsea Finn;Trevor Darrell;Pieter Abbeel.\nJournal of Machine Learning Research (2016),Computer Science,Artificial intelligence,Machine learning,Computer vision
655a24019dc8f4db8c3de790,Christos Faloutsos,Carnegie Mellon University,United States,,On power-law relationships of the Internet topologyMichalis Faloutsos;Petros Faloutsos;Christos Faloutsos.\nacm special interest group on data communication (1999),"Graphs over time: densification laws, shrinking diameters and possible explanationsJure Leskovec;Jon Kleinberg;Christos Faloutsos.\nknowledge discovery and data mining (2005)",Efficient Similarity Search In Sequence DatabasesRakesh Agrawal;Christos Faloutsos;Arun N. Swami.\nFODO '93 Proceedings of the 4th International Conference on Foundations of Data Organization and Algorithms (1993),"QBIC project: querying images by content, using color, texture, and shapeCarlton Wayne Niblack;Ron Barber;Will Equitz;Myron D. Flickner.\nStorage and Retrieval for Image and Video Databases (1993)",Graph evolution: Densification and shrinking diametersJure Leskovec;Jon Kleinberg;Christos Faloutsos.\nACM Transactions on Knowledge Discovery From Data (2007),Fast subsequence matching in time-series databasesChristos Faloutsos;M. Ranganathan;Yannis Manolopoulos.\ninternational conference on management of data (1994),Cost-effective outbreak detection in networksJure Leskovec;Andreas Krause;Carlos Guestrin;Christos Faloutsos.\nknowledge discovery and data mining (2007),The R+-Tree: A Dynamic Index for Multi-Dimensional ObjectsTimos K. Sellis;Nick Roussopoulos;Christos Faloutsos.\nvery large data bases (1987),Efficient and effective querying by image contentC. Faloutsos;R. Barber;M. Flickner;J. Hafner.\nintelligent information systems (1994),"FastMap: a fast algorithm for indexing, data-mining and visualization of traditional and multimedia datasetsChristos Faloutsos;King-Ip Lin.\ninternational conference on management of data (1995)",Computer Science,Artificial intelligence,Operating system,Statistics
655a240a9dc8f4db8c3de791,Gilbert Laporte,HEC Montréal,Canada,,The vehicle routing problem: An overview of exact and approximate algorithmsGilbert Laporte.\n (1992),A tabu search heuristic for the vehicle routing problemMichel Gendreau;Alain Hertz;Gilbert Laporte.\nManagement Science (1994),A tabu search heuristic for periodic and multi-depot vehicle routing problemsJean-François Cordeau;Michel Gendreau;Gilbert Laporte.\nNetworks (1997),A unified tabu search heuristic for vehicle routing problems with time windowsJean-François Cordeau;Gilbert Laporte;Anne Mercier.\n (2001),The traveling salesman problem: An overview of exact and approximate algorithmsGilbert Laporte.\n (1992),Fifty Years of Vehicle RoutingGilbert Laporte.\n (2009),The Pollution-Routing ProblemTolga Bektaş;Gilbert Laporte.\n (2011),Classical and modern heuristics for the vehicle routing problemGilbert Laporte;Michel Gendreau;Jean-Yves Potvin;Frédéric Semet.\nInternational Transactions in Operational Research (2000),Metaheuristics: A bibliographyIbrahim H. Osman;Gilbert Laporte.\n (1996),Ambulance location and relocation modelsLuce Brotcorne;Gilbert Laporte;Gilbert Laporte;Frédéric Semet;Frédéric Semet.\n (2003),Computer Science,Mathematical optimization,Statistics,Algorithm
655a24129dc8f4db8c3de792,Dacheng Tao,University of Sydney,Australia,,DehazeNet: An End-to-End System for Single Image Haze RemovalBolun Cai;Xiangmin Xu;Kui Jia;Chunmei Qing.\nIEEE Transactions on Image Processing (2016),General Tensor Discriminant Analysis and Gabor Features for Gait RecognitionDacheng Tao;Xuelong Li;Xindong Wu;S.J. Maybank.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2007),"Identifying the Best Machine Learning Algorithms for Brain Tumor Segmentation, Progression Assessment, and Overall Survival Prediction in the BRATS ChallengeSpyridon Bakas;Mauricio Reyes;Andras Jakab;Stefan Bauer.\narXiv: Computer Vision and Pattern Recognition (2018)",Asymmetric bagging and random subspace for support vector machines-based relevance feedback in image retrievalDacheng Tao;Xiaoou Tang;Xuelong Li;Xindong Wu.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2006),A Survey on Multi-view LearningChang Xu;Dacheng Tao;Chao Xu.\narXiv: Learning (2013),Deep Ordinal Regression Network for Monocular Depth EstimationHuan Fu;Mingming Gong;Chaohui Wang;Kayhan Batmanghelich.\ncomputer vision and pattern recognition (2018),NTIRE 2017 Challenge on Single Image Super-Resolution: Methods and ResultsRadu Timofte;Eirikur Agustsson;Luc Van Gool;Ming-Hsuan Yang.\ncomputer vision and pattern recognition (2017),A survey of graph edit distanceXinbo Gao;Bing Xiao;Dacheng Tao;Xuelong Li.\nPattern Analysis and Applications (2010),MUlti-Store Tracker (MUSTer): A cognitive psychology inspired approach to object trackingZhibin Hong;Zhe Chen;Chaohui Wang;Xue Mei.\ncomputer vision and pattern recognition (2015),GoDec: Randomized Low-rank & Sparse Matrix Decomposition in Noisy CaseTianyi Zhou;Dacheng Tao.\ninternational conference on machine learning (2011),Computer Science,Artificial intelligence,Machine learning,Statistics
655a241b9dc8f4db8c3de793,Christopher D. Manning,Stanford University,United States,,Glove: Global Vectors for Word RepresentationJeffrey Pennington;Richard Socher;Christopher Manning.\nempirical methods in natural language processing (2014),Introduction to Information RetrievalChristopher D. Manning;Prabhakar Raghavan;Hinrich Schütze.\n (2008),Foundations of Statistical Natural Language ProcessingChristopher D. Manning;Hinrich Schütze.\n (1999),The Stanford CoreNLP Natural Language Processing ToolkitChristopher Manning;Mihai Surdeanu;John Bauer;Jenny Finkel.\nmeeting of the association for computational linguistics (2014),Effective Approaches to Attention-based Neural Machine TranslationMinh-Thang Luong;Hieu Pham;Christopher D. Manning.\nempirical methods in natural language processing (2015),Recursive Deep Models for Semantic Compositionality Over a Sentiment TreebankRichard Socher;Alex Perelygin;Jean Wu;Jason Chuang.\nempirical methods in natural language processing (2013),Feature-rich part-of-speech tagging with a cyclic dependency networkKristina Toutanova;Dan Klein;Christopher D. Manning;Yoram Singer.\nnorth american chapter of the association for computational linguistics (2003),Incorporating Non-local Information into Information Extraction Systems by Gibbs SamplingJenny Rose Finkel;Trond Grenager;Christopher Manning.\nmeeting of the association for computational linguistics (2005),Accurate Unlexicalized ParsingDan Klein;Christopher D. Manning.\nmeeting of the association for computational linguistics (2003),Generating Typed Dependency Parses from Phrase Structure ParsesMarie-Catherine de Marneffe;Bill MacCartney;Christopher D. Manning.\nlanguage resources and evaluation (2006),Computer Science,Artificial intelligence,Programming language,Linguistics
655a24239dc8f4db8c3de794,Hector Garcia-Molina,Stanford University,United States,,The Eigentrust algorithm for reputation management in P2P networksSepandar D. Kamvar;Mario T. Schlosser;Hector Garcia-Molina.\nthe web conference (2003),Database Systems: The Complete BookHector Garcia-Molina;Jeffrey D. Ullman;Jennifer Widom.\n (2001),Similarity flooding: a versatile graph matching algorithm and its application to schema matchingS. Melnik;H. Garcia-Molina;E. Rahm.\ninternational conference on data engineering (2002),The TSIMMIS project: Integration of heterogeneous information sourcesSudarshan S. Chawathe;Hector Garcia-Molina;Joachim Hammer;Kelly Ireland.\n情報処理学会研究報告データベースシステム（DBS） (1994),Combating web spam with trustrankZoltán Gyöngyi;Hector Garcia-Molina;Jan Pedersen.\nvery large data bases (2004),Efficient crawling through URL orderingJunghoo Cho;Hector Garcia-Molina;Lawrence Page.\nthe web conference (1998),Designing a super-peer networkB. Beverly Yang;H. Garcia-Molina.\ninternational conference on data engineering (2003),Object exchange across heterogeneous information sourcesY. Papakonstantinou;H. Garcia-Molina;J. Widom.\ninternational conference on data engineering (1995),Routing indices for peer-to-peer systemsA. Crespo;H. Garcia-Molina.\ninternational conference on distributed computing systems (2002),The TSIMMIS Approach to Mediation: Data Models and LanguagesHector Garcia-Molina;Yannis Papakonstantinou;Dallan Quass;Anand Rajaraman.\nnext generation information technologies and systems (1997),Computer Science,The Internet,Operating system,Database
655a242c9dc8f4db8c3de795,Klaus-Robert Müller,Technical University of Berlin,Germany,,Nonlinear component analysis as a kernel eigenvalue problemBernhard Schölkopf;Alexander Smola;Klaus-Robert Müller.\nNeural Computation (1998),An introduction to kernel-based learning algorithmsK.-R. Muller;S. Mika;G. Ratsch;K. Tsuda.\nIEEE Transactions on Neural Networks (2001),Efficient BackPropYann LeCun;Léon Bottou;Genevieve B. Orr;Klaus-Robert Müller.\nneural information processing systems (1998),Kernel Principal Component AnalysisBernhard Schölkopf;Alex J. Smola;Klaus-Robert Müller.\ninternational conference on artificial neural networks (1997),On Pixel-Wise Explanations for Non-Linear Classifier Decisions by Layer-Wise Relevance Propagation.Sebastian Bach;Alexander Binder;Grégoire Montavon;Frederick Klauschen.\nPLOS ONE (2015),Kernel Principal Component AnalysisBernhard Schölkopf;Alexander J. Smola;Klaus-Robert Müller.\ninternational conference on artificial neural networks (1997),Optimizing Spatial filters for Robust EEG Single-Trial AnalysisB. Blankertz;R. Tomioka;S. Lemm;M. Kawanabe.\nIEEE Signal Processing Magazine (2008),Input space versus feature space in kernel-based methodsB. Scholkopf;S. Mika;C.J.C. Burges;P. Knirsch.\nIEEE Transactions on Neural Networks (1999),Soft Margins for AdaBoostG. Rätsch;T. Onoda;K.-R. Müller.\nMachine Learning (2001),Fast and Accurate Modeling of Molecular Atomization Energies with Machine LearningMatthias Rupp;Matthias Rupp;Alexandre Tkatchenko;Alexandre Tkatchenko;Klaus Robert Müller;Klaus Robert Müller;O. Anatole Von Lilienfeld;O. Anatole Von Lilienfeld.\nPhysical Review Letters (2012),Computer Science,Internal medicine (66.67%),Cardiology (66.67%),Heart failure (66.67%)
655a24359dc8f4db8c3de796,Ian Foster,University of Chicago,United States,,The Anatomy of the Grid: Enabling Scalable Virtual OrganizationsIan Foster;Carl Kesselman;Steven Tuecke.\nieee international conference on high performance computing data and analytics (2001),The Grid 2: Blueprint for a New Computing InfrastructureIan Foster;Carl Kesselman.\nThe grid : blueprint for a new computing infrastructure / edited by Ian Foster (1998),Globus: a Metacomputing Infrastructure ToolkitIan Foster;Carl Kesselman.\nieee international conference on high performance computing data and analytics (1997),The Physiology of the GridIan Foster;Ian Foster;Carl Kesselman;Jeffrey M. Nick;Steven Tuecke.\n (2003),The Physiology of the Grid An Open Grid Services Architecture for Distributed Systems IntegrationIan Foster;Carl Kesselman;Jeffrey M. Nick;Steven Tuecke.\n (2002),Cloud Computing and Grid Computing 360-Degree ComparedI. Foster;Yong Zhao;I. Raicu;S. Lu.\ngrid computing environments (2008),XSEDE: Accelerating Scientific DiscoveryJohn Towns;Timothy Cockerill;Maytal Dahan;Ian T. Foster.\ncomputational science and engineering (2014),Designing and Building Parallel Programs: Concepts and Tools for Parallel Software EngineeringIan Foster.\n (1995),Grid information services for distributed resource sharingK. Czajkowski;S. Fitzgerald;I. Foster;C. Kesselman.\nhigh performance distributed computing (2001),Grid services for distributed system integrationI. Foster;C. Kesselman;J.M. Nick;S. Tuecke.\nIEEE Computer (2002),Computer Science,Geochemistry (100.00%),Paleontology (100.00%),Oceanography (50.00%)
